rank,region,period,amount,count,ticket,share_korean,share_chinese,share_japanese,share_western,share_bakery,share_supermarket,share_convenience,concentration,amount_growth,count_growth,ticket_growth,share_change_korean,share_change_chinese,share_change_japanese,share_change_western,share_change_bakery,share_change_supermarket,share_change_convenience,year,q,quarter,future_growth,target,missing_features,similarity_score,out_of_range_features,out_of_range_count,interpretation,positive_score_drivers,negative_score_drivers,percentile_amount_growth,percentile_count_growth,percentile_ticket_growth,percentile_concentration,percentile_q,percentile_share_korean,percentile_share_chinese,percentile_share_japanese,percentile_share_western,percentile_share_bakery,percentile_share_supermarket,percentile_share_convenience,percentile_share_change_korean,percentile_share_change_chinese,percentile_share_change_japanese,percentile_share_change_western,percentile_share_change_bakery,percentile_share_change_supermarket,percentile_share_change_convenience,evidence
132,경기도 안산시 상록구,8105,45170960000.0,2910699.0,15518.938921544275,0.3532233983957835,0.02985856399775431,0.014838294337778076,0.07617991736283665,0.026066747308447727,0.28914616824614753,0.21068691035125223,0.26035581392656604,0.053516424081609504,0.12664427337670592,-0.06490766519934643,0.017900702001475866,-0.0003513161763369181,0.0007062677692975822,0.006744235191048317,-0.002089320940800051,-0.03273719081619847,0.009826622971513682,2026,2,20262,,,0,35.773253567445394,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.756; share_change_korean=+0.148; share_bakery=+0.132,share_change_western=-0.624; share_change_convenience=-0.329; share_korean=-0.211,0.7133333333333334,0.8822222222222222,0.051111111111111114,0.015555555555555555,0.5,0.0022222222222222222,0.5155555555555555,0.11777777777777777,0.8466666666666667,0.04888888888888889,0.9422222222222222,0.94,0.7311111111111112,0.46444444444444444,0.6866666666666666,0.9622222222222222,0.24222222222222223,0.10222222222222223,0.8244444444444444,매출 전분기 대비 +5.4%; 건수 +12.7%; 건당금액 -6.5%; 최대 업종 한식
133,충청남도 논산시,8105,14097630000.0,756837.0,18627.03594036761,0.44162174776895124,0.03255298940318337,0.018494598028179203,0.09479607565243237,0.03199899557585211,0.21495882641266653,0.1655767671587352,0.2800647099302249,0.09631800744532848,0.1381298469284178,-0.03673731920477352,0.0021591738814150663,-0.0029557993350379785,-0.002898861996534871,-0.0006999438886386433,-0.00021406493318936598,-0.003263020112782039,0.00787251638476788,2026,2,20262,,,0,35.68135268660964,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.474; concentration=+0.095; share_bakery=+0.075,amount_growth=-0.296; share_change_convenience=-0.269; count_growth=-0.169,0.8577777777777778,0.8977777777777778,0.17777777777777778,0.04666666666666667,0.5,0.09333333333333334,0.5711111111111111,0.2511111111111111,0.9288888888888889,0.27555555555555555,0.6688888888888889,0.5911111111111111,0.5311111111111111,0.06222222222222222,0.08888888888888889,0.39111111111111113,0.5422222222222223,0.43333333333333335,0.7688888888888888,매출 전분기 대비 +9.6%; 건수 +13.8%; 건당금액 -3.7%; 최대 업종 한식
134,경기도 부천시 원미구,8105,52504980000.0,3390999.0,15483.631814695316,0.4383334685586015,0.03824227720875239,0.04373642271647375,0.1170753707553074,0.0324934891890255,0.15702339092406092,0.17309558064777855,0.2648924707110117,0.05468939731925393,0.11065988151865991,-0.05039390107696584,0.0016724069506962036,0.002368762848961453,-0.0012455297442448,0.006083154830043833,-0.0028248089809506036,-0.010201337649746567,0.004147351745240474,2026,2,20262,,,0,35.611081202165174,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.611; concentration=+0.121; share_bakery=+0.070,share_change_western=-0.563; share_change_convenience=-0.155; amount_growth=-0.140,0.7177777777777777,0.8333333333333334,0.1,0.015555555555555555,0.5,0.08,0.6044444444444445,0.7466666666666667,0.96,0.29777777777777775,0.3466666666666667,0.6955555555555556,0.52,0.9044444444444445,0.2688888888888889,0.9511111111111111,0.18,0.3,0.6266666666666667,매출 전분기 대비 +5.5%; 건수 +11.1%; 건당금액 -5.0%; 최대 업종 한식
135,경기도 안성시,8105,33814370000.0,2075927.0,16288.804953160685,0.42712077734998466,0.034931007142821234,0.013077280457982805,0.08997299077285781,0.01651250636933351,0.18021214057810334,0.23817329732891668,0.2813940860757244,0.11921453936918347,0.1781985867930418,-0.05006290797242241,0.018684757796546825,-0.0013144785967330389,0.0001240712164050379,0.00038285632890580623,-0.0009275740739518867,-0.028341975437769507,0.011392342766596786,2026,2,20262,,,0,35.45019330416121,share_bakery,1,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.608; share_bakery=+0.223; share_change_korean=+0.158,amount_growth=-0.382; share_change_convenience=-0.377; share_convenience=-0.252,0.8888888888888888,0.9733333333333334,0.1,0.05333333333333334,0.5,0.07111111111111111,0.5844444444444444,0.07777777777777778,0.9022222222222223,0.0,0.4622222222222222,0.9933333333333333,0.7333333333333333,0.25555555555555554,0.5711111111111111,0.6511111111111111,0.4088888888888889,0.14,0.8733333333333333,매출 전분기 대비 +11.9%; 건수 +17.8%; 건당금액 -5.0%; 최대 업종 한식
136,전라남도 화순군,8105,9143380000.0,411799.0,22203.502194031553,0.5487073707972325,0.02768013579223438,0.0076405005588742895,0.13353376978754028,0.031191966209432397,0.150354682841575,0.10089157401311112,0.35349419272239424,0.15087070077724274,0.1503986456662998,0.00041034046130117297,0.03137957571242811,-0.004309542926416301,-0.0007046330199041483,0.004526563770988479,-0.002353456868700962,-0.018812377166606498,-0.009726129501788652,2026,2,20262,,,0,35.36504019496679,share_japanese,1,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,share_change_korean=+0.309; share_change_convenience=+0.270; share_convenience=+0.180,amount_growth=-0.500; share_change_western=-0.419; count_growth=-0.185,0.9222222222222223,0.9288888888888889,0.4911111111111111,0.7133333333333334,0.5,0.7666666666666667,0.4866666666666667,0.0,0.96,0.24222222222222223,0.3088888888888889,0.03777777777777778,0.86,0.015555555555555555,0.4066666666666667,0.9288888888888889,0.22444444444444445,0.20666666666666667,0.26222222222222225,매출 전분기 대비 +15.1%; 건수 +15.0%; 건당금액 +0.0%; 최대 업종 한식
137,부산광역시 강서구,8105,35070450000.0,2192293.0,15997.154577421905,0.42225463317408246,0.03120205186987906,0.032557323900890923,0.17091483000645843,0.02363784895831106,0.13400683481392453,0.18542647727645353,0.2624439598889712,0.06243698772230011,0.11704302384710785,-0.048884452039048676,0.007295760803027407,-0.00032529303509357815,-0.00032569380555910743,0.0019210512571067317,0.00033572689868205385,-0.02331755481522399,0.014416002697060476,2026,2,20262,,,0,35.299628293238364,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.596; share_bakery=+0.155; concentration=+0.125,share_change_convenience=-0.469; share_western=-0.222; share_change_western=-0.178,0.7533333333333333,0.8644444444444445,0.1111111111111111,0.015555555555555555,0.5,0.06222222222222222,0.54,0.6155555555555555,0.9955555555555555,0.024444444444444446,0.2577777777777778,0.8111111111111111,0.6066666666666667,0.47333333333333333,0.4711111111111111,0.8244444444444444,0.6422222222222222,0.17555555555555555,0.9311111111111111,매출 전분기 대비 +6.2%; 건수 +11.7%; 건당금액 -4.9%; 최대 업종 한식
138,경상북도 성주군,8105,4174280000.0,224592.0,18586.05827456009,0.49058999396303077,0.041547284801211226,0.006525676284293339,0.09501518824803319,0.018122885862951216,0.13326849181176154,0.21493047902871873,0.31575923021707375,0.13384996917025904,0.16799800299550682,-0.02923638031714948,0.015149210154213166,-0.0035103138471694675,0.0022312427502271543,-0.001868970697616823,-0.0004048378156480542,-0.018196532050729658,0.006600201506723691,2026,2,20262,,,0,35.045700495388516,share_japanese,1,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.399; share_bakery=+0.208; share_change_western=+0.173,amount_growth=-0.437; share_change_convenience=-0.230; count_growth=-0.208,0.9,0.9555555555555556,0.21777777777777776,0.29777777777777775,0.5,0.3244444444444444,0.6755555555555556,0.0,0.9288888888888889,0.008888888888888889,0.2577777777777778,0.9511111111111111,0.7066666666666667,0.02666666666666667,0.86,0.19777777777777777,0.5088888888888888,0.2111111111111111,0.7222222222222222,매출 전분기 대비 +13.4%; 건수 +16.8%; 건당금액 -2.9%; 최대 업종 한식
139,충청남도 홍성군,8105,10886450000.0,534209.0,20378.63457935003,0.4366161604563471,0.0360411337029059,0.067486646243725,0.10239977219387404,0.031391316728593806,0.14607149254348295,0.1799934781310712,0.26169274352637245,-0.04671398748852884,0.11829624931180516,-0.14755503016475335,0.0436650714819935,0.0013981589710338749,-0.0897342449709245,0.0074271279021451975,0.002448031661798241,0.007011849393618513,0.02778400556033514,2026,2,20262,,,0,34.57711820413827,"ticket_growth, share_change_japanese, share_change_convenience",3,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+1.584; share_change_korean=+0.455; amount_growth=+0.241,share_change_japanese=-1.099; share_change_convenience=-0.879; share_change_western=-0.687,0.21333333333333335,0.8644444444444445,0.0,0.015555555555555555,0.5,0.07555555555555556,0.5866666666666667,0.9355555555555556,0.9444444444444444,0.2511111111111111,0.2822222222222222,0.7733333333333333,0.8977777777777778,0.8022222222222222,0.0,0.9733333333333334,0.86,0.7422222222222222,1.0,매출 전분기 대비 -4.7%; 건수 +11.8%; 건당금액 -14.8%; 최대 업종 한식
140,서울특별시 영등포구,8105,79968020000.0,5005747.0,15975.242056779936,0.42929661132037533,0.08172029268700162,0.0550510066399043,0.1671897090862072,0.02689487622677165,0.08457480877980973,0.15527269525993015,0.2539426414250818,0.04203246317059617,0.10795566094134945,-0.05949985192976337,0.003202023390764086,-0.005750315132539999,-0.0005461962083274721,0.002396866542292403,-0.0013392083432213174,-0.008587310962418646,0.010624140713450914,2026,2,20262,,,0,34.51094906902921,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.702; concentration=+0.139; share_japanese=+0.130,share_change_convenience=-0.353; share_chinese=-0.290; share_change_western=-0.222,0.6777777777777778,0.8222222222222222,0.06666666666666667,0.011111111111111112,0.5,0.07333333333333333,0.9866666666666667,0.8644444444444445,0.9955555555555555,0.06888888888888889,0.035555555555555556,0.47555555555555556,0.5555555555555556,0.008888888888888889,0.4288888888888889,0.8666666666666667,0.3422222222222222,0.3466666666666667,0.8533333333333334,매출 전분기 대비 +4.2%; 건수 +10.8%; 건당금액 -5.9%; 최대 업종 한식
141,서울특별시 노원구,8105,43842980000.0,3132831.0,13994.684041367058,0.38730898310288214,0.029331491609375093,0.04370140898269233,0.1450882216491671,0.038247172067227185,0.18688670341295233,0.16943601917570383,0.23892704067842024,0.03435675946540795,0.11499361148580123,-0.07232046102303613,0.0052580997009856745,-0.0033077483788193224,0.001839230955664517,0.00817856293774552,-0.0017238471508248879,-0.01806668881777282,0.007822390753021352,2026,2,20262,,,0,34.46226247974569,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.831; concentration=+0.165; share_japanese=+0.064,share_change_western=-0.757; share_change_convenience=-0.268; share_western=-0.179,0.6288888888888889,0.8577777777777778,0.03333333333333333,0.0022222222222222222,0.5,0.015555555555555555,0.5133333333333333,0.7466666666666667,0.9622222222222222,0.4911111111111111,0.5088888888888888,0.6644444444444444,0.5888888888888889,0.03777777777777778,0.8311111111111111,0.9777777777777777,0.29555555555555557,0.2111111111111111,0.7666666666666667,매출 전분기 대비 +3.4%; 건수 +11.5%; 건당금액 -7.2%; 최대 업종 한식
142,울산광역시 울주군,8105,36617990000.0,2063161.0,17748.488847937704,0.47111815804198975,0.028297020125899866,0.016750782880218165,0.10870749596031896,0.027628496266452637,0.14771291378909657,0.19978513293602407,0.2973474866382211,0.16313683013521962,0.20403504092991165,-0.033967625031166016,-0.0013957466848232847,-0.002058324657326159,0.0006165351648497498,-0.004637865371993677,-0.0019778514676565863,0.002861394989524757,0.006591858027425207,2026,2,20262,,,0,34.44266048435238,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.447; share_change_western=+0.429; share_bakery=+0.117,amount_growth=-0.546; count_growth=-0.255; share_change_convenience=-0.230,0.9333333333333333,0.9888888888888889,0.19777777777777777,0.12222222222222222,0.5,0.21555555555555556,0.5044444444444445,0.20222222222222222,0.9533333333333334,0.10666666666666667,0.29555555555555557,0.8933333333333333,0.4444444444444444,0.14666666666666667,0.6711111111111111,0.05555555555555555,0.26666666666666666,0.6244444444444445,0.7222222222222222,매출 전분기 대비 +16.3%; 건수 +20.4%; 건당금액 -3.4%; 최대 업종 한식
143,경기도 수원시 장안구,8105,29381010000.0,1963266.0,14965.374024711884,0.3858955155047427,0.04296380553289353,0.03408766410684997,0.1268152456297452,0.03067117161731336,0.178325728080825,0.20124086952763026,0.2412439864731052,0.05272132364585924,0.14169524879536355,-0.07793141404712278,0.018293423319908686,-0.001382257718506169,-0.0007899657249138894,0.006309670124846872,-0.003144815581347455,-0.033827231583920925,0.014541177163932911,2026,2,20262,,,0,34.3756747963177,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.887; concentration=+0.161; share_change_korean=+0.153,share_change_western=-0.584; share_change_convenience=-0.473; count_growth=-0.174,0.7111111111111111,0.9066666666666666,0.02,0.0022222222222222222,0.5,0.013333333333333334,0.7022222222222222,0.6444444444444445,0.96,0.21777777777777776,0.45555555555555555,0.9022222222222223,0.7333333333333333,0.2511111111111111,0.39111111111111113,0.96,0.15777777777777777,0.08888888888888889,0.9311111111111111,매출 전분기 대비 +5.3%; 건수 +14.2%; 건당금액 -7.8%; 최대 업종 한식
144,대전광역시 서구,8105,44711950000.0,2852934.0,15672.269319935196,0.4401718108917191,0.0334581694602897,0.0361681832261845,0.13231898854780433,0.03938343105143032,0.13265245644620732,0.1858469603763647,0.2673739459392554,0.06659499091966725,0.13232875363957053,-0.0580518356604649,0.004445609700743924,-0.0033963164483172825,-0.002157905799482558,0.004292141392478271,-0.0025650105974426435,-0.0035828302062879958,0.0029643119583082356,2026,2,20262,,,0,34.365019918638126,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.688; concentration=+0.116; share_japanese=+0.021,share_change_western=-0.397; amount_growth=-0.184; count_growth=-0.162,0.7733333333333333,0.8911111111111111,0.07111111111111111,0.02,0.5,0.08666666666666667,0.5755555555555556,0.6733333333333333,0.96,0.5355555555555556,0.25333333333333335,0.8155555555555556,0.5755555555555556,0.028888888888888888,0.14444444444444443,0.9244444444444444,0.19777777777777777,0.42444444444444446,0.5822222222222222,매출 전분기 대비 +6.7%; 건수 +13.2%; 건당금액 -5.8%; 최대 업종 한식
145,강원특별자치도 양양군,8105,7564170000.0,290493.0,26039.07839431587,0.4999372039496733,0.017974212636680562,0.07561041065972869,0.09383316345349192,0.024003955490159528,0.12684405559367387,0.16179699821659216,0.3076257499272728,0.29004128926189265,0.307902533024772,-0.013656402760817143,0.016129723447380284,-0.003533382643279733,0.006232171345734172,-0.0019268847087862973,-0.00513047081763222,-0.014219914622118385,0.0024487579987022,2026,2,20262,,,0,34.31053204175524,count_growth,1,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,share_japanese=+0.249; ticket_growth=+0.243; share_change_western=+0.178,amount_growth=-1.023; count_growth=-0.391; share_change_convenience=-0.103,0.9933333333333333,1.0,0.32666666666666666,0.19333333333333333,0.5,0.39555555555555555,0.07555555555555556,0.9688888888888889,0.9266666666666666,0.02666666666666667,0.2222222222222222,0.5377777777777778,0.72,0.02666666666666667,0.9888888888888889,0.19333333333333333,0.06666666666666667,0.23777777777777778,0.5666666666666667,매출 전분기 대비 +29.0%; 건수 +30.8%; 건당금액 -1.4%; 최대 업종 한식
146,경기도 고양시 일산서구,8105,24201300000.0,1550602.0,15607.680113917046,0.4058612553871073,0.03132187113915368,0.020076194254027676,0.11720568729778978,0.04500047518108531,0.2019883229413296,0.17854619379950665,0.25454771363819456,0.03043318872562284,0.09920320984503705,-0.06256351919597236,0.010596820836750176,-0.0012167797386047619,-0.00023587398253174796,0.005687723596893998,-0.0034030139678013077,-0.02217420766664016,0.010745330921933832,2026,2,20262,,,0,34.19929192223968,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.733; concentration=+0.138; share_change_supermarket=+0.069,share_change_western=-0.526; share_change_convenience=-0.357; share_korean=-0.140,0.6177777777777778,0.8022222222222222,0.06,0.011111111111111112,0.5,0.03333333333333333,0.5444444444444444,0.3,0.96,0.6933333333333334,0.5777777777777777,0.7688888888888888,0.6488888888888888,0.27111111111111114,0.48,0.9377777777777778,0.14222222222222222,0.17777777777777778,0.8533333333333334,매출 전분기 대비 +3.0%; 건수 +9.9%; 건당금액 -6.3%; 최대 업종 한식
147,경기도 군포시,8105,25567290000.0,1736155.0,14726.386756942784,0.4428470909509768,0.035798866442239285,0.03808655512570945,0.12242713248060315,0.03904441964713507,0.12924287243583502,0.19255306291750124,0.2691389620710172,0.05961977293468279,0.10673280972206012,-0.04256947690853141,0.006041024824026131,-0.0026847012865356124,0.0024941454101586186,0.004075739080036028,-0.004050246713395982,-0.010987408963027911,0.005111447648738748,2026,2,20262,,,0,33.88583172353222,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.533; concentration=+0.113; share_japanese=+0.032,share_change_western=-0.377; share_change_convenience=-0.185; amount_growth=-0.158,0.74,0.8222222222222222,0.1511111111111111,0.022222222222222223,0.5,0.09555555555555556,0.5866666666666667,0.6911111111111111,0.96,0.5133333333333333,0.2311111111111111,0.8511111111111112,0.5977777777777777,0.08222222222222222,0.8822222222222222,0.9111111111111111,0.1,0.28444444444444444,0.6533333333333333,매출 전분기 대비 +6.0%; 건수 +10.7%; 건당금액 -4.3%; 최대 업종 한식
148,부산광역시 북구,8105,45598620000.0,2891466.0,15770.069577162589,0.47680587701996247,0.02681813616289265,0.03638640818515999,0.109915607095127,0.04183043258765287,0.16811758776910354,0.14012595118010152,0.29111705877363503,0.20223749496745547,0.23861384993469525,-0.029368600205106232,-0.002391489156540305,-0.0013501389405727732,0.0021664242312977727,-0.0033138086445891335,-0.0030346846749171527,0.004439072640622377,0.0034846245446992496,2026,2,20262,,,0,33.4573731523453,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.401; share_change_western=+0.307; concentration=+0.076,amount_growth=-0.693; count_growth=-0.300; share_change_convenience=-0.135,0.9533333333333334,0.9933333333333333,0.21777777777777776,0.08666666666666667,0.5,0.24444444444444444,0.4488888888888889,0.6777777777777778,0.9577777777777777,0.5977777777777777,0.39555555555555555,0.2777777777777778,0.43555555555555553,0.2511111111111111,0.8577777777777778,0.09333333333333334,0.16444444444444445,0.6822222222222222,0.6,매출 전분기 대비 +20.2%; 건수 +23.9%; 건당금액 -2.9%; 최대 업종 한식
149,경기도 김포시,8105,60728660000.0,3472877.0,17486.556535114833,0.36440504368118776,0.031152342238409344,0.026005513706378505,0.11578371727615923,0.028311344264800177,0.2270713695971556,0.20727066923590937,0.24316772964695538,0.05149204178011324,0.11615170173364775,-0.057930888653489276,0.008576994905978796,-0.003071682625346451,0.00039324804857546886,0.004560311409109327,-0.0030815714694035004,-0.018534403088207946,0.011157102819294273,2026,2,20262,,,0,33.44597749527147,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.686; concentration=+0.157; share_bakery=+0.110,share_change_western=-0.422; share_change_convenience=-0.370; share_korean=-0.196,0.7066666666666667,0.86,0.07111111111111111,0.0022222222222222222,0.5,0.0022222222222222222,0.5377777777777778,0.44666666666666666,0.96,0.13333333333333333,0.7177777777777777,0.92,0.6244444444444445,0.05555555555555555,0.6355555555555555,0.9288888888888889,0.1622222222222222,0.2088888888888889,0.8644444444444445,매출 전분기 대비 +5.1%; 건수 +11.6%; 건당금액 -5.8%; 최대 업종 한식
150,울산광역시 동구,8105,27989070000.0,1580486.0,17709.154019712925,0.42568295409600965,0.03028932365384059,0.014108364443691769,0.08328429633424762,0.028789095171793847,0.24707216066843235,0.1707738056319842,0.28029589776668834,0.130988955216764,0.18706972566091196,-0.04724302981690842,-0.0046223341702871235,-0.0014254847121190246,-0.0015748802407057616,-0.000307413996885747,-0.00014037346393923691,0.002468983692075627,0.0056015028918612875,2026,2,20262,,,0,33.43890757370864,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.579; share_bakery=+0.106; concentration=+0.094,amount_growth=-0.426; count_growth=-0.233; share_change_convenience=-0.200,0.9,0.9777777777777777,0.12,0.04888888888888889,0.5,0.07111111111111111,0.5244444444444445,0.09111111111111111,0.8777777777777778,0.14888888888888888,0.7688888888888888,0.6711111111111111,0.37777777777777777,0.24222222222222223,0.2088888888888889,0.4666666666666667,0.5511111111111111,0.6088888888888889,0.6688888888888889,매출 전분기 대비 +13.1%; 건수 +18.7%; 건당금액 -4.7%; 최대 업종 한식
151,강원특별자치도 동해시,8105,14095690000.0,657730.0,21430.815076095056,0.3811243011161568,0.03350385827157096,0.03617772524793039,0.1098016485890368,0.021283810867009704,0.24879732741000973,0.16931132849828565,0.2507629079465862,0.0829393353175365,0.10640294982471965,-0.021207114922190184,0.0178168996899275,-0.005108971645747078,0.004300379122274094,0.0048504111253954985,-0.002902314973677319,-0.027580308356046884,0.008623905037874191,2026,2,20262,,,0,33.38344604106067,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.319; share_bakery=+0.178; share_change_korean=+0.147,share_change_western=-0.449; share_change_convenience=-0.292; amount_growth=-0.246,0.8133333333333334,0.82,0.26222222222222225,0.0044444444444444444,0.5,0.011111111111111112,0.5755555555555556,0.6733333333333333,0.9577777777777777,0.02,0.7733333333333333,0.6622222222222223,0.7288888888888889,0.011111111111111112,0.9622222222222222,0.9333333333333333,0.1711111111111111,0.14444444444444443,0.7977777777777778,매출 전분기 대비 +8.3%; 건수 +10.6%; 건당금액 -2.1%; 최대 업종 한식
152,경기도 안양시 동안구,8105,36074620000.0,2371265.0,15213.238503499188,0.4440761953972072,0.03959958552577962,0.046859814462356084,0.15780873090277875,0.041377289629107666,0.09317215261033934,0.17710623147243132,0.26763097959832605,0.039891313998309696,0.09911153877886636,-0.05388008649818343,0.00022313481277491665,-0.0011677542499992921,0.0003243681360144274,0.0044661693676610326,-0.003220753192669658,-0.008568195540003862,0.0079430306662224,2026,2,20262,,,0,33.17749588779251,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.646; concentration=+0.116; share_japanese=+0.083,share_change_western=-0.413; share_change_convenience=-0.271; share_western=-0.200,0.6644444444444444,0.8022222222222222,0.09333333333333334,0.02,0.5,0.09777777777777778,0.6222222222222222,0.7911111111111111,0.9755555555555555,0.5866666666666667,0.057777777777777775,0.7555555555555555,0.4888888888888889,0.28,0.6311111111111111,0.9266666666666666,0.15333333333333332,0.3466666666666667,0.7777777777777778,매출 전분기 대비 +4.0%; 건수 +9.9%; 건당금액 -5.4%; 최대 업종 한식
153,경기도 화성시 동탄구,8105,32846540000.0,2094875.0,15679.474909004117,0.3779061660680242,0.03957859792842716,0.05463193383534461,0.19671752336775805,0.041748080619754775,0.07679317212710988,0.2126245260535813,0.2389112505610346,0.07221762859234815,0.14329413883529862,-0.06216817512539485,0.0037244913977780847,-0.003666845645929742,0.00481866951418209,0.003133618315204062,-0.001398127492026141,-0.011545649079639037,0.004933842990430648,2026,2,20262,,,0,32.971145821135586,share_western,1,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.729; concentration=+0.165; share_japanese=+0.128,share_change_western=-0.290; share_western=-0.265; amount_growth=-0.205,0.7888888888888889,0.9155555555555556,0.06,0.0022222222222222222,0.5,0.011111111111111112,0.6222222222222222,0.8622222222222222,1.0,0.5955555555555555,0.03111111111111111,0.9466666666666667,0.5666666666666667,0.022222222222222223,0.9711111111111111,0.8888888888888888,0.3333333333333333,0.27555555555555555,0.6444444444444445,매출 전분기 대비 +7.2%; 건수 +14.3%; 건당금액 -6.2%; 최대 업종 한식
154,인천광역시 미추홀구,8105,42430480000.0,3027477.0,14015.128768938624,0.38228792132448186,0.031845739195031496,0.026006776260838905,0.10124419992420543,0.02955705426853526,0.18970772897219168,0.23935058005471538,0.2522362883865934,-0.003999683574537283,0.0719331944205941,-0.07083732306300572,-0.002158452658021337,-0.0008775361746968663,-0.0011797577230914687,0.0061881599888707756,-0.002309196350290133,-0.011477598933083505,0.0118143818503125,2026,2,20262,,,0,32.93527293627709,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.816; concentration=+0.142; share_bakery=+0.098,share_change_western=-0.573; share_change_convenience=-0.390; share_convenience=-0.256,0.4066666666666667,0.7422222222222222,0.035555555555555556,0.008888888888888889,0.5,0.011111111111111112,0.5555555555555556,0.44666666666666666,0.94,0.17777777777777778,0.52,0.9955555555555555,0.44222222222222224,0.3333333333333333,0.28,0.9577777777777777,0.2288888888888889,0.27555555555555555,0.8822222222222222,매출 전분기 대비 -0.4%; 건수 +7.2%; 건당금액 -7.1%; 최대 업종 한식
155,경기도 파주시,8105,61504700000.0,3178703.0,19348.992340586712,0.3806229442627962,0.029433685555738016,0.02185556550962772,0.1363739681682863,0.02703289342115318,0.21787700777338967,0.1868039353090089,0.2479125705723216,0.05751477914416969,0.11158036455829001,-0.048638485473431636,0.006533240162050091,-0.002982425542573084,-0.001247733237304434,0.004710543725983868,-0.0025663167530466,-0.011171958468847637,0.006724650113737823,2026,2,20262,,,0,32.90270031295204,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.593; concentration=+0.149; share_bakery=+0.123,share_change_western=-0.436; share_change_convenience=-0.234; share_korean=-0.174,0.7333333333333333,0.8355555555555556,0.11333333333333333,0.0022222222222222222,0.5,0.011111111111111112,0.5133333333333333,0.34444444444444444,0.9622222222222222,0.07777777777777778,0.68,0.8266666666666667,0.6,0.06222222222222222,0.2688888888888889,0.9288888888888889,0.19777777777777777,0.28,0.7288888888888889,매출 전분기 대비 +5.8%; 건수 +11.2%; 건당금액 -4.9%; 최대 업종 한식
156,충청남도 서산시,8105,20579880000.0,1064308.0,19336.395103672996,0.44481406111211536,0.03948030795126113,0.021522963204838902,0.09509141938631323,0.023815979490648148,0.15261750797380744,0.22265776088101583,0.2823596427647814,0.14551906287311,0.18333097995701664,-0.03195379629567385,0.01463463437594531,-0.0035637402409734523,0.0013627120575041424,-0.0002187715068127788,-0.003637674864492662,-0.012438947297531311,0.0038617874763608173,2026,2,20262,,,0,32.88218104837269,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.426; share_bakery=+0.153; share_change_korean=+0.110,amount_growth=-0.480; count_growth=-0.228; share_convenience=-0.203,0.9133333333333333,0.9733333333333334,0.20444444444444446,0.05333333333333334,0.5,0.09777777777777778,0.62,0.3333333333333333,0.9311111111111111,0.024444444444444446,0.3244444444444444,0.9755555555555555,0.7022222222222222,0.02666666666666667,0.7755555555555556,0.4822222222222222,0.1288888888888889,0.25333333333333335,0.62,매출 전분기 대비 +14.6%; 건수 +18.3%; 건당금액 -3.2%; 최대 업종 한식
